,year,month,metro,city,houseCnt,powerUsage,bill
0,2020,12,서울특별시,노원구,224601,252.58,25237
1,2020,12,서울특별시,동대문구,188691,214.77,22577
2,2020,12,서울특별시,강동구,209252,233.07,26111
3,2020,12,서울특별시,금천구,132243,204.97,21265
4,2020,12,서울특별시,중구,72808,219.91,24926
5,2020,12,서울특별시,도봉구,147440,246.77,26054
6,2020,12,서울특별시,은평구,224347,236.66,26571
7,2020,12,서울특별시,마포구,194989,227.14,24942
8,2020,12,서울특별시,강남구,259586,260.46,32439
9,2020,12,서울특별시,송파구,283335,260.42,30207
10,2020,12,서울특별시,서초구,184524,273.57,35242
11,2020,12,서울특별시,성동구,140437,244.9,26758
12,2020,12,서울특별시,서대문구,159826,229.01,25665
13,2020,12,서울특별시,강서구,283756,220.78,23625
14,2020,12,서울특별시,구로구,206086,229.54,24203
15,2020,12,서울특별시,중랑구,193535,220.82,23598
16,2020,12,서울특별시,강북구,156473,216.12,22882
17,2020,12,서울특별시,성북구,211731,237.43,26346
18,2020,12,서울특별시,동작구,201873,213.1,23170
19,2020,12,서울특별시,용산구,123834,240.69,30207
20,2020,12,서울특별시,양천구,190685,257.53,28741
21,2020,12,서울특별시,종로구,87411,209.8,25531
22,2020,12,서울특별시,영등포구,210784,217.94,23488
23,2020,12,서울특별시,관악구,300351,182.25,18379
24,2020,12,서울특별시,광진구,185888,205.47,22738
0,2020,12,부산광역시,강서구,69510,237.75,26210
1,2020,12,부산광역시,연제구,101535,247.15,26684
2,2020,12,부산광역시,사상구,107478,228.32,23432
3,2020,12,부산광역시,부산진구,196949,224.43,23535
4,2020,12,부산광역시,해운대구,191245,259.01,28513
5,2020,12,부산광역시,수영구,97099,223.57,24145
6,2020,12,부산광역시,동구,54261,193.84,20369
7,2020,12,부산광역시,영도구,64115,201.96,20670
8,2020,12,부산광역시,기장군,53818,217.9,24250
9,2020,12,부산광역시,서구,62599,203.76,22041
10,2020,12,부산광역시,동래구,126845,246.54,27051
11,2020,12,부산광역시,사하구,158620,228.03,23622
12,2020,12,부산광역시,금정구,129679,215.79,23315
13,2020,12,부산광역시,남구,137320,238.33,26063
14,2020,12,부산광역시,북구,132112,247.31,25491
15,2020,12,부산광역시,중구,31656,157.84,16207
0,2020,12,대구광역시,동구,178928,225.19,23364
1,2020,12,대구광역시,북구,215463,237.92,24389
2,2020,12,대구광역시,수성구,194463,258.14,28599
3,2020,12,대구광역시,서구,94972,205.49,21816
4,2020,12,대구광역시,달서구,272478,238.74,24247
5,2020,12,대구광역시,남구,90989,192.59,20315
6,2020,12,대구광역시,달성군,117132,242.78,24781
7,2020,12,대구광역시,중구,48309,206.37,21816
0,2020,12,인천광역시,연수구,172765,270.86,31641
1,2020,12,인천광역시,동구,31657,226.58,23846
2,2020,12,인천광역시,미추홀구,221428,212.54,22869
3,2020,12,인천광역시,옹진군,13853,156.41,18950
4,2020,12,인천광역시,남동구,248327,246.24,26504
5,2020,12,인천광역시,계양구,134047,244.06,26165
6,2020,12,인천광역시,부평구,235394,242.27,25807
7,2020,12,인천광역시,중구,79684,222.48,24511
8,2020,12,인천광역시,서구,245689,259.36,29534
9,2020,12,인천광역시,강화군,40074,189.48,23917
0,2020,12,광주광역시,동구,65232,210.93,23046
1,2020,12,광주광역시,서구,155352,231.29,23850
2,2020,12,광주광역시,남구,109020,243.05,26608
3,2020,12,광주광역시,광산구,199995,238.17,24611
4,2020,12,광주광역시,북구,229280,228.52,23828
0,2020,12,대전광역시,대덕구,95831,205.8,20741
1,2020,12,대전광역시,중구,122388,226.22,23803
2,2020,12,대전광역시,서구,251817,215.91,21534
3,2020,12,대전광역시,동구,136075,196.02,19494
4,2020,12,대전광역시,유성구,179120,233.67,24410
0,2020,12,울산광역시,동구,79331,222.16,23359
1,2020,12,울산광역시,남구,169266,223.89,24048
2,2020,12,울산광역시,울주군,122906,213.4,22849
3,2020,12,울산광역시,중구,109979,230.84,25402
4,2020,12,울산광역시,북구,97244,262.07,27532
0,2020,12,경기도,동두천시,49469,238.04,25849
1,2020,12,경기도,군포시,119081,250.53,26488
2,2020,12,경기도,의왕시,65741,276.39,31169
3,2020,12,경기도,하남시,137279,252.85,28199
4,2020,12,경기도,양주시,99946,251.55,27995
5,2020,12,경기도,광주시,179948,260.3,31014
6,2020,12,경기도,성남시 중원구,103187,224.72,24358
7,2020,12,경기도,용인시 수지구,138627,317.5,37741
8,2020,12,경기도,오산시,122726,233.98,24162
9,2020,12,경기도,성남시 분당구,193022,292.83,34542
10,2020,12,경기도,수원시 장안구,126783,235.65,26049
11,2020,12,경기도,고양시 덕양구,177505,256.23,28377
12,2020,12,경기도,의정부시,214264,249.05,26100
13,2020,12,경기도,수원시 영통구,164337,258.58,28736
14,2020,12,경기도,안양시 만안구,108670,243.82,26488
15,2020,12,경기도,용인시 기흥구,176474,293.83,34194
16,2020,12,경기도,광명시,115528,253.84,27495
17,2020,12,경기도,평택시,325770,215.77,23085
18,2020,12,경기도,남양주시,303929,276.13,31593
19,2020,12,경기도,포천시,81338,213.24,25193
20,2020,12,경기도,이천시,115597,225.56,25283
21,2020,12,경기도,안산시 단원구,171050,221.78,23254
22,2020,12,경기도,고양시 일산서구,117656,301.71,34828
23,2020,12,경기도,안양시 동안구,122405,277.58,30537
24,2020,12,경기도,부천시,381474,246.67,27598
25,2020,12,경기도,여주시,62657,213.62,24837
26,2020,12,경기도,화성시,412680,253.92,28177
27,2020,12,경기도,안성시,114111,207.9,22021
28,2020,12,경기도,김포시,209227,275.85,31845
29,2020,12,경기도,안산시 상록구,185219,213.78,23129
30,2020,12,경기도,시흥시,263276,232.68,24378
31,2020,12,경기도,가평군,37904,204.72,24645
32,2020,12,경기도,양평군,67453,223.44,29090
33,2020,12,경기도,용인시 처인구,128323,239.16,27651
34,2020,12,경기도,성남시 수정구,126626,215.57,23669
35,2020,12,경기도,고양시 일산동구,133162,280.16,33439
36,2020,12,경기도,과천시,27832,218.06,26407
37,2020,12,경기도,구리시,85233,269.91,29932
38,2020,12,경기도,파주시,217481,254.78,29396
39,2020,12,경기도,연천군,26131,185.01,22078
40,2020,12,경기도,부천시 남구,1,126.0,11965
41,2020,12,경기도,수원시 권선구,175739,253.26,27617
42,2020,12,경기도,수원시 팔달구,102764,205.26,21874
0,2020,12,강원도,속초시,47681,229.33,24236
1,2020,12,강원도,홍천군,42948,197.6,23356
2,2020,12,강원도,횡성군,30427,190.66,22396
3,2020,12,강원도,평창군,31516,185.13,21701
4,2020,12,강원도,태백시,24340,211.32,22911
5,2020,12,강원도,삼척시,43080,185.74,20355
6,2020,12,강원도,철원군,23913,216.96,27078
7,2020,12,강원도,동해시,52922,211.56,21959
8,2020,12,강원도,고성군,18098,173.84,20483
9,2020,12,강원도,양양군,20189,187.96,21141
10,2020,12,강원도,영월군,24535,190.03,22038
11,2020,12,강원도,정선군,23257,199.4,23384
12,2020,12,강원도,춘천시,156898,229.06,25008
13,2020,12,강원도,원주시,201638,224.17,23699
14,2020,12,강원도,강릉시,126892,213.3,23563
15,2020,12,강원도,화천군,14196,190.4,22471
16,2020,12,강원도,양구군,12752,197.89,23226
17,2020,12,강원도,인제군,20794,185.51,22900
0,2020,12,충청북도,청주시 상당구,97480,230.24,25557
1,2020,12,충청북도,진천군,53712,205.59,22232
2,2020,12,충청북도,청주시 흥덕구,154273,212.37,23181
3,2020,12,충청북도,충주시,132808,202.68,22021
4,2020,12,충청북도,제천시,76997,214.79,23799
5,2020,12,충청북도,옥천군,29346,193.3,22339
6,2020,12,충청북도,괴산군,24216,185.05,22989
7,2020,12,충청북도,청주시 서원구,110829,211.05,22097
8,2020,12,충청북도,증평군,23241,188.34,19790
9,2020,12,충청북도,보은군,21135,181.53,21616
10,2020,12,충청북도,영동군,29597,179.39,20746
11,2020,12,충청북도,청주시 청원구,113360,206.4,21523
12,2020,12,충청북도,음성군,62752,195.46,21097
13,2020,12,충청북도,단양군,18815,184.78,22286
0,2020,12,충청남도,아산시,185578,209.97,21896
1,2020,12,충청남도,보령시,58893,209.79,23193
2,2020,12,충청남도,공주시,63745,195.31,21511
3,2020,12,충청남도,천안시 서북구,219349,226.31,23403
4,2020,12,충청남도,계룡시,20058,258.52,28146
5,2020,12,충청남도,태안군,38712,184.13,21592
6,2020,12,충청남도,논산시,72200,191.35,20905
7,2020,12,충청남도,서산시,109289,208.37,22146
8,2020,12,충청남도,금산군,32729,178.85,21077
9,2020,12,충청남도,청양군,19249,182.14,21359
10,2020,12,충청남도,당진시,110712,203.0,22379
11,2020,12,충청남도,천안시 동남구,140273,210.88,22430
12,2020,12,충청남도,홍성군,60231,215.75,23476
13,2020,12,충청남도,예산군,48431,196.88,22024
14,2020,12,충청남도,부여군,38790,193.13,22166
15,2020,12,충청남도,서천군,33808,182.12,20876
0,2020,12,전라북도,장수군,13660,172.5,20010
1,2020,12,전라북도,전주시 완산구,183594,231.59,24693
2,2020,12,전라북도,익산시,156023,216.34,22868
3,2020,12,전라북도,정읍시,65667,193.93,21136
4,2020,12,전라북도,고창군,33705,183.67,21424
5,2020,12,전라북도,남원시,49114,192.71,21606
6,2020,12,전라북도,완주군,52615,194.66,21244
7,2020,12,전라북도,임실군,17515,156.37,18578
8,2020,12,전라북도,진안군,15378,168.79,19736
9,2020,12,전라북도,전주시 덕진구,171763,233.36,25047
10,2020,12,전라북도,군산시,154150,215.49,22437
11,2020,12,전라북도,김제시,49559,186.03,21399
12,2020,12,전라북도,무주군,15694,179.45,20896
13,2020,12,전라북도,부안군,30885,185.65,21696
14,2020,12,전라북도,순창군,16195,180.15,20287
0,2020,12,전라남도,나주시,70957,203.19,21244
1,2020,12,전라남도,곡성군,17870,171.72,19913
2,2020,12,전라남도,해남군,40620,191.19,22149
3,2020,12,전라남도,목포시,124056,228.1,24086
4,2020,12,전라남도,고흥군,43591,172.18,19986
5,2020,12,전라남도,구례군,15795,184.43,21004
6,2020,12,전라남도,보성군,25762,176.7,19997
7,2020,12,전라남도,함평군,18992,174.26,20042
8,2020,12,전라남도,신안군,22840,156.03,19144
9,2020,12,전라남도,여수시,151684,219.11,23648
10,2020,12,전라남도,광양시,79846,215.78,22970
11,2020,12,전라남도,장흥군,23517,177.99,19801
12,2020,12,전라남도,강진군,22129,176.32,19665
13,2020,12,전라남도,영암군,37571,173.17,18002
14,2020,12,전라남도,무안군,51211,211.07,24089
15,2020,12,전라남도,장성군,25119,178.19,20441
16,2020,12,전라남도,완도군,29755,185.65,22225
17,2020,12,전라남도,순천시,147527,229.93,25018
18,2020,12,전라남도,화순군,36492,186.06,19709
19,2020,12,전라남도,영광군,30581,195.46,22589
20,2020,12,전라남도,담양군,24734,180.53,21877
21,2020,12,전라남도,진도군,19750,179.66,21013
0,2020,12,경상북도,영주시,61368,208.2,23196
1,2020,12,경상북도,영덕군,24384,168.87,20018
2,2020,12,경상북도,김천시,82888,199.93,20847
3,2020,12,경상북도,청송군,16791,174.12,20227
4,2020,12,경상북도,경주시,166439,196.04,21470
5,2020,12,경상북도,구미시,238768,205.99,21165
6,2020,12,경상북도,문경시,41749,196.19,22404
7,2020,12,경상북도,안동시,99748,199.6,21033
8,2020,12,경상북도,경산시,169922,191.46,19214
9,2020,12,경상북도,칠곡군,71023,188.12,20049
10,2020,12,경상북도,상주시,59969,183.81,20110
11,2020,12,경상북도,영양군,11445,169.8,19271
12,2020,12,경상북도,봉화군,20333,171.78,19437
13,2020,12,경상북도,울진군,35622,188.67,22058
14,2020,12,경상북도,포항시 남구,136577,201.19,21282
15,2020,12,경상북도,포항시 북구,147200,228.56,24302
16,2020,12,경상북도,성주군,25064,170.68,20424
17,2020,12,경상북도,울릉군,4969,172.1,21623
18,2020,12,경상북도,영천시,60019,188.61,19865
19,2020,12,경상북도,청도군,27152,171.18,19824
20,2020,12,경상북도,고령군,18571,184.18,20919
21,2020,12,경상북도,군위군,14879,160.12,18493
22,2020,12,경상북도,의성군,33689,172.59,19432
23,2020,12,경상북도,예천군,35970,206.01,22237
0,2020,12,경상남도,거제시,142504,216.43,23630
1,2020,12,경상남도,사천시,67899,193.48,21310
2,2020,12,경상남도,의령군,19028,155.24,17761
3,2020,12,경상남도,함안군,37549,200.17,22841
4,2020,12,경상남도,창녕군,38860,177.42,20346
5,2020,12,경상남도,함양군,25313,176.2,19903
6,2020,12,경상남도,진주시,201178,219.52,24178
7,2020,12,경상남도,통영시,75785,203.56,22154
8,2020,12,경상남도,밀양시,65880,188.01,21184
9,2020,12,경상남도,양산시,180081,238.73,24732
10,2020,12,경상남도,합천군,30309,157.74,18414
11,2020,12,경상남도,창원시 의창구,140251,219.22,25220
12,2020,12,경상남도,남해군,28943,157.81,19699
13,2020,12,경상남도,하동군,28648,164.27,19695
14,2020,12,경상남도,산청군,22871,159.52,18621
15,2020,12,경상남도,창원시 마산합포구,101579,215.71,23688
16,2020,12,경상남도,고성군,34341,173.03,20018
17,2020,12,경상남도,김해시,268940,241.32,25801
18,2020,12,경상남도,거창군,36531,186.95,21049
19,2020,12,경상남도,창원시 청원구,101560,243.75,25453
20,2020,12,경상남도,창원시 진해구,105996,224.27,24055
21,2020,12,경상남도,창원시 마산회원구,95288,237.41,25963
0,2020,12,제주특별자치도,서귀포시,102016,194.76,22551
1,2020,12,제주특별자치도,제주시,260945,214.58,24928
0,2021,01,서울특별시,도봉구,147759,273.16,30452
1,2021,01,서울특별시,마포구,194852,253.7,29642
2,2021,01,서울특별시,송파구,283795,288.99,35473
3,2021,01,서울특별시,용산구,123964,271.53,36605
4,2021,01,서울특별시,관악구,300518,205.28,22157
5,2021,01,서울특별시,광진구,186117,230.88,26964
6,2021,01,서울특별시,성북구,211513,266.93,31805
7,2021,01,서울특별시,동대문구,188691,242.6,27348
8,2021,01,서울특별시,서대문구,159655,254.49,29994
9,2021,01,서울특별시,동작구,202446,237.33,27555
10,2021,01,서울특별시,양천구,190981,284.93,33649
11,2021,01,서울특별시,중구,73004,245.76,29345
12,2021,01,서울특별시,성동구,140298,278.91,32365
13,2021,01,서울특별시,은평구,224384,263.93,31541
14,2021,01,서울특별시,영등포구,210975,243.61,27546
15,2021,01,서울특별시,중랑구,193607,248.06,28159
16,2021,01,서울특별시,서초구,184928,299.92,40534
17,2021,01,서울특별시,강서구,283973,244.48,27471
18,2021,01,서울특별시,구로구,206131,256.44,28472
19,2021,01,서울특별시,강동구,209215,261.41,31036
20,2021,01,서울특별시,종로구,87588,238.78,31469
21,2021,01,서울특별시,강남구,260028,281.76,36337
22,2021,01,서울특별시,노원구,224577,278.15,29183
23,2021,01,서울특별시,강북구,156442,244.17,27804
24,2021,01,서울특별시,금천구,132414,229.47,25202
0,2021,01,부산광역시,동구,54248,223.66,25690
1,2021,01,부산광역시,영도구,64075,233.17,26254
2,2021,01,부산광역시,금정구,129689,243.93,28322
3,2021,01,부산광역시,연제구,102005,276.5,31721
4,2021,01,부산광역시,부산진구,196774,252.89,28307
5,2021,01,부산광역시,중구,31791,184.4,20992
6,2021,01,부산광역시,수영구,97065,253.09,29351
7,2021,01,부산광역시,사상구,107555,255.17,27673
8,2021,01,부산광역시,기장군,53959,242.98,28769
9,2021,01,부산광역시,북구,132867,272.21,29583
10,2021,01,부산광역시,해운대구,191616,287.39,33092
11,2021,01,부산광역시,강서구,69513,274.64,32091
12,2021,01,부산광역시,서구,62601,233.72,27756
13,2021,01,부산광역시,동래구,127414,277.69,32777
14,2021,01,부산광역시,남구,137228,266.52,31067
15,2021,01,부산광역시,사하구,158552,254.71,28081
0,2021,01,대구광역시,북구,215449,264.23,28502
1,2021,01,대구광역시,달성군,118099,268.06,28943
2,2021,01,대구광역시,중구,48284,231.69,26406
3,2021,01,대구광역시,서구,94942,231.8,26578
4,2021,01,대구광역시,달서구,272183,265.34,28440
5,2021,01,대구광역시,동구,178849,254.0,28177
6,2021,01,대구광역시,수성구,195097,288.41,33980
7,2021,01,대구광역시,남구,90866,218.6,24845
0,2021,01,인천광역시,옹진군,13917,190.8,25906
1,2021,01,인천광역시,중구,79949,253.87,29989
2,2021,01,인천광역시,미추홀구,221502,239.72,27631
3,2021,01,인천광역시,남동구,248361,275.92,31494
4,2021,01,인천광역시,계양구,135718,266.71,29866
5,2021,01,인천광역시,강화군,40274,219.31,30303
6,2021,01,인천광역시,부평구,235306,269.27,30242
